DocIndex,lda_topic,lda_topic_prob,lda_topic_name
1228,24,0.3897639811038971,Response Human Tool
1229,30,0.40026140213012695,Procurement Equipment Tool
1230,34,0.4590936303138733,Learning Machine Outputs
1231,24,0.3469843864440918,Response Human Tool
1232,3,0.325227826833725,Research Text Development
1233,22,0.5150362849235535,Supervisory Evidence Means
1234,26,0.42076539993286133,Events Similar Communications
1235,23,0.589865505695343,Search User Document
1236,24,0.7237998843193054,Response Human Tool
1237,3,0.37739595770835876,Research Text Development
1238,24,0.17005807161331177,Response Human Tool
1239,7,0.27173277735710144,Insights Enhance Decision
1240,24,0.2795867621898651,Response Human Tool
1241,10,0.32659316062927246,Financial Policy Copilot
1242,23,0.2380734533071518,Search User Document
1243,24,0.6823900938034058,Response Human Tool
1244,34,0.5424193143844604,Learning Machine Outputs
1245,34,0.42250722646713257,Learning Machine Outputs
1246,34,0.40239986777305603,Learning Machine Outputs
1247,8,0.4130065143108368,Provides External Capabilities
1248,8,0.4429381489753723,Provides External Capabilities
1249,32,0.1885989010334015,Correct Time Activity
1250,34,0.4687812626361847,Learning Machine Outputs
1251,23,0.23198536038398743,Search User Document
1252,27,0.20851759612560272,FOIA Request Act
1253,26,0.3151020407676697,Events Similar Communications
1254,14,0.25466516613960266,Risk Health Factors
1255,22,0.2664127051830292,Supervisory Evidence Means
1256,24,0.34285497665405273,Response Human Tool
1257,34,0.2756006419658661,Learning Machine Outputs
1258,35,0.33842164278030396,Advanced Match Platform
1259,34,0.33769768476486206,Learning Machine Outputs
1260,34,0.3528468608856201,Learning Machine Outputs
1261,34,0.6054944396018982,Learning Machine Outputs
1262,0,0.34744322299957275,Analysis Learning Product
1263,7,0.2258061021566391,Insights Enhance Decision
1264,34,0.5219563841819763,Learning Machine Outputs
1265,34,0.2786846458911896,Learning Machine Outputs
1266,34,0.41750723123550415,Learning Machine Outputs
1267,23,0.3447035253047943,Search User Document
1268,5,0.3971317410469055,Detection Time Identify
1269,34,0.6690128445625305,Learning Machine Outputs
1270,0,0.30288082361221313,Analysis Learning Product
1271,34,0.35337334871292114,Learning Machine Outputs
1272,2,0.2739124596118927,Research Group Activities
1273,0,0.31128233671188354,Analysis Learning Product
1274,24,0.34363359212875366,Response Human Tool
1275,34,0.48514047265052795,Learning Machine Outputs
1276,22,0.21101143956184387,Supervisory Evidence Means
1277,16,0.18978789448738098,Reports Narratives Surface
1278,24,0.46120142936706543,Response Human Tool
1279,25,0.18409334123134613,Plan Compliance Management
1280,16,0.27934974431991577,Reports Narratives Surface
1281,37,0.3298731744289398,Translation Language Metric
1282,35,0.23450137674808502,Advanced Match Platform
1283,13,0.4261687994003296,Aircraft Stress Transcripts
1284,5,0.32877227663993835,Detection Time Identify
1285,7,0.26612019538879395,Insights Enhance Decision
1286,0,0.3507872223854065,Analysis Learning Product
1287,37,0.45489418506622314,Translation Language Metric
1288,12,0.5165003538131714,Training Access Environment
1289,12,0.4686036705970764,Training Access Environment
1290,12,0.5019627809524536,Training Access Environment
1291,23,0.31967663764953613,Search User Document
1292,25,0.3828393220901489,Plan Compliance Management
1293,27,0.2105984091758728,FOIA Request Act
1294,32,0.37647703289985657,Correct Time Activity
1295,32,0.25252267718315125,Correct Time Activity
1296,23,0.26306354999542236,Search User Document
1297,10,0.26406195759773254,Financial Policy Copilot
1298,23,0.2531645596027374,Search User Document
1299,17,0.49311721324920654,FAA Development Operational
1300,4,0.5210883617401123,Image Images Time
1301,12,0.1517098993062973,Training Access Environment
1302,6,0.3928541839122772,Text Based Notices
1303,6,0.31517595052719116,Text Based Notices
1304,26,0.23132088780403137,Events Similar Communications
1305,12,0.23428864777088165,Training Access Environment
1306,32,0.18657685816287994,Correct Time Activity
1307,4,0.31528034806251526,Image Images Time
1308,20,0.20383621752262115,Enterprise Internal Language
1309,25,0.3676237165927887,Plan Compliance Management
1310,0,0.7046043872833252,Analysis Learning Product
1311,14,0.5237432718276978,Risk Health Factors
1312,32,0.30506405234336853,Correct Time Activity
1313,26,0.2863338589668274,Events Similar Communications
1314,25,0.4529106616973877,Plan Compliance Management
1315,25,0.43482843041419983,Plan Compliance Management
1316,10,0.19940871000289917,Financial Policy Copilot
1317,23,0.2591451108455658,Search User Document
1318,14,0.1635293960571289,Risk Health Factors
1319,20,0.20601803064346313,Enterprise Internal Language
1320,34,0.4480036199092865,Learning Machine Outputs
1321,31,0.22140632569789886,Analytics Department Operations
1322,5,0.28641003370285034,Detection Time Identify
1323,34,0.4568033218383789,Learning Machine Outputs
1324,34,0.24563059210777283,Learning Machine Outputs
1325,8,0.2476276010274887,Provides External Capabilities
1326,16,0.18437087535858154,Reports Narratives Surface
1327,8,0.41830870509147644,Provides External Capabilities
1328,8,0.44231364130973816,Provides External Capabilities
1329,5,0.5144946575164795,Detection Time Identify
1330,18,0.18158277869224548,Topics Prohibited North
1331,10,0.2240377813577652,Financial Policy Copilot
1332,14,0.25326740741729736,Risk Health Factors
1333,16,0.24881865084171295,Reports Narratives Surface
1334,20,0.2651754319667816,Enterprise Internal Language
1335,19,0.8780091404914856,Taxonomy Human Multiple
1336,19,0.907590389251709,Taxonomy Human Multiple
1337,19,0.5195482969284058,Taxonomy Human Multiple
1338,19,0.5650287866592407,Taxonomy Human Multiple
1339,22,0.7501636743545532,Supervisory Evidence Means
1340,39,0.23927932977676392,Editor Test Synthetic
1341,5,0.6430103778839111,Detection Time Identify
1342,4,0.4500053822994232,Image Images Time
1343,22,0.19667154550552368,Supervisory Evidence Means
1344,20,0.6865981221199036,Enterprise Internal Language
1345,39,0.3358520269393921,Editor Test Synthetic
1346,1,0.40553930401802063,Safety Air National
1347,34,0.5141305923461914,Learning Machine Outputs
1348,23,0.3488297760486603,Search User Document
1349,24,0.47121042013168335,Response Human Tool
1350,24,0.3391548991203308,Response Human Tool
1351,5,0.2941455841064453,Detection Time Identify
1352,0,0.19602738320827484,Analysis Learning Product
1353,18,0.2140594869852066,Topics Prohibited North
1354,3,0.3132287859916687,Research Text Development
1355,35,0.25400495529174805,Advanced Match Platform
1356,19,0.42075997591018677,Taxonomy Human Multiple
1357,28,0.40042442083358765,Text Generative Available
1358,24,0.29858532547950745,Response Human Tool
1359,23,0.2500607669353485,Search User Document
1360,23,0.3210435211658478,Search User Document
1361,35,0.7647104263305664,Advanced Match Platform
1362,35,0.9281412363052368,Advanced Match Platform
1363,32,0.3558371961116791,Correct Time Activity
1364,10,0.22232282161712646,Financial Policy Copilot
1365,30,0.38045504689216614,Procurement Equipment Tool
1366,31,0.3504926264286041,Analytics Department Operations
1367,7,0.5039947628974915,Insights Enhance Decision
1368,30,0.34685882925987244,Procurement Equipment Tool
1369,37,0.9496180415153503,Translation Language Metric
1370,22,0.27901363372802734,Supervisory Evidence Means
1371,35,0.7983974814414978,Advanced Match Platform
1372,13,0.31253376603126526,Aircraft Stress Transcripts
1373,30,0.46538692712783813,Procurement Equipment Tool
1374,4,0.3845016062259674,Image Images Time
1375,4,0.686772882938385,Image Images Time
1376,0,0.27421897649765015,Analysis Learning Product
1377,39,0.32040297985076904,Editor Test Synthetic
1378,37,0.698816180229187,Translation Language Metric
1379,16,0.4501858353614807,Reports Narratives Surface
1380,28,0.17527303099632263,Text Generative Available
1381,34,0.37102559208869934,Learning Machine Outputs
1382,22,0.7122835516929626,Supervisory Evidence Means
1383,32,0.2984928488731384,Correct Time Activity
1384,19,0.32678768038749695,Taxonomy Human Multiple
1385,10,0.3260776102542877,Financial Policy Copilot
1386,19,0.3382955491542816,Taxonomy Human Multiple
1387,20,0.39073309302330017,Enterprise Internal Language
1388,34,0.7496824860572815,Learning Machine Outputs
1389,31,0.33203309774398804,Analytics Department Operations
1390,13,0.2512320578098297,Aircraft Stress Transcripts
1391,20,0.2601616084575653,Enterprise Internal Language
1392,22,0.19107405841350555,Supervisory Evidence Means
1393,5,0.1722889095544815,Detection Time Identify
1394,39,0.22128738462924957,Editor Test Synthetic
1395,20,0.3628324270248413,Enterprise Internal Language
1396,3,0.38266175985336304,Research Text Development
1397,0,0.4527824819087982,Analysis Learning Product
1398,4,0.7254711985588074,Image Images Time
1399,1,0.39615514874458313,Safety Air National
1400,32,0.3762942850589752,Correct Time Activity
1401,20,0.25630608201026917,Enterprise Internal Language
1402,33,0.23859642446041107,Track Description Policy
1403,10,0.20603808760643005,Financial Policy Copilot
1404,7,0.3324856758117676,Insights Enhance Decision
1405,5,0.6015622019767761,Detection Time Identify
1406,10,0.2019750326871872,Financial Policy Copilot
1407,24,0.2937745451927185,Response Human Tool
1408,36,0.6925111413002014,Technology Based Non
1409,5,0.34509193897247314,Detection Time Identify
1410,35,0.4443235695362091,Advanced Match Platform
1411,16,0.37353911995887756,Reports Narratives Surface
1412,31,0.3283482491970062,Analytics Department Operations
1413,34,0.8663678169250488,Learning Machine Outputs
1414,5,0.3619304895401001,Detection Time Identify
1415,39,0.5277547836303711,Editor Test Synthetic
1416,34,0.31687480211257935,Learning Machine Outputs
1417,37,0.39754968881607056,Translation Language Metric
1418,7,0.47396549582481384,Insights Enhance Decision
1419,10,0.3269405961036682,Financial Policy Copilot
1420,14,0.4429965615272522,Risk Health Factors
1421,14,0.5396019220352173,Risk Health Factors
1422,19,0.4287740886211395,Taxonomy Human Multiple
1423,12,0.38974425196647644,Training Access Environment
1424,23,0.3065377473831177,Search User Document
1425,26,0.25193044543266296,Events Similar Communications
1426,31,0.5604101419448853,Analytics Department Operations
1427,23,0.35669654607772827,Search User Document
1428,0,0.2610463798046112,Analysis Learning Product
1429,27,0.22065454721450806,FOIA Request Act
1430,4,0.2731141448020935,Image Images Time
1431,23,0.24097278714179993,Search User Document
1432,11,0.2312065213918686,Process Certification Network
1433,35,0.19109360873699188,Advanced Match Platform
1434,14,0.2265613079071045,Risk Health Factors
1435,11,0.34703707695007324,Process Certification Network
1436,26,0.18428993225097656,Events Similar Communications
1437,24,0.4019552767276764,Response Human Tool
1438,16,0.3185877799987793,Reports Narratives Surface
1439,39,0.26269790530204773,Editor Test Synthetic
1440,5,0.33979982137680054,Detection Time Identify
1441,29,0.748723566532135,Aircraft Assisted Research
1442,7,0.40164273977279663,Insights Enhance Decision
1443,23,0.307272344827652,Search User Document
1444,31,0.2690317928791046,Analytics Department Operations
1445,3,0.3996209502220154,Research Text Development
1446,19,0.5020155310630798,Taxonomy Human Multiple
1447,24,0.722038745880127,Response Human Tool
1448,12,0.24017494916915894,Training Access Environment
1449,21,0.28574010729789734,Office Oa Coordination
1450,20,0.29805758595466614,Enterprise Internal Language
1451,22,0.3239787817001343,Supervisory Evidence Means
1452,30,0.33728814125061035,Procurement Equipment Tool
1453,26,0.6308372616767883,Events Similar Communications
1454,4,0.6487105488777161,Image Images Time
1455,24,0.32619479298591614,Response Human Tool
1456,34,0.5938480496406555,Learning Machine Outputs
1457,31,0.3833240270614624,Analytics Department Operations
1458,34,0.5036320686340332,Learning Machine Outputs
1459,24,0.2900179326534271,Response Human Tool
1460,23,0.4497186541557312,Search User Document
1461,34,0.564342200756073,Learning Machine Outputs
1462,13,0.6192987561225891,Aircraft Stress Transcripts
1463,10,0.23182913661003113,Financial Policy Copilot
1464,39,0.3590388894081116,Editor Test Synthetic
1465,35,0.29100579023361206,Advanced Match Platform
1466,37,0.6382212042808533,Translation Language Metric
1467,4,0.3484792113304138,Image Images Time
1468,7,0.34942418336868286,Insights Enhance Decision
1469,16,0.5006025433540344,Reports Narratives Surface
1470,34,0.43341904878616333,Learning Machine Outputs
1471,16,0.2965453863143921,Reports Narratives Surface
1472,22,0.5215582847595215,Supervisory Evidence Means
1473,3,0.29965469241142273,Research Text Development
1474,26,0.27223989367485046,Events Similar Communications
1475,10,0.2241140753030777,Financial Policy Copilot
1476,3,0.24728025496006012,Research Text Development
1477,3,0.26263201236724854,Research Text Development
1478,18,0.5173154473304749,Topics Prohibited North
1479,23,0.31133756041526794,Search User Document
1480,23,0.20237182080745697,Search User Document
1481,16,0.2182166427373886,Reports Narratives Surface
1482,3,0.231255441904068,Research Text Development
1483,7,0.2654366195201874,Insights Enhance Decision
1484,7,0.4285304546356201,Insights Enhance Decision
1485,31,0.4236081838607788,Analytics Department Operations
1486,32,0.33837831020355225,Correct Time Activity
1487,31,0.3918355703353882,Analytics Department Operations
1488,3,0.2720963656902313,Research Text Development
1489,19,0.922512412071228,Taxonomy Human Multiple
1490,23,0.25879916548728943,Search User Document
1491,10,0.26442840695381165,Financial Policy Copilot
1492,14,0.24663802981376648,Risk Health Factors
1493,19,0.9539135098457336,Taxonomy Human Multiple
1494,34,0.26023775339126587,Learning Machine Outputs
1495,20,0.34965845942497253,Enterprise Internal Language
1496,19,0.24187244474887848,Taxonomy Human Multiple
1497,6,0.4490615725517273,Text Based Notices
1498,32,0.4132562279701233,Correct Time Activity
1499,26,0.20649610459804535,Events Similar Communications
1500,33,0.5818562507629395,Track Description Policy
1501,14,0.3227064311504364,Risk Health Factors
1502,4,0.6325802206993103,Image Images Time
1503,14,0.24600008130073547,Risk Health Factors
1504,3,0.6135115027427673,Research Text Development
1505,14,0.5011453032493591,Risk Health Factors
1506,34,0.23847797513008118,Learning Machine Outputs
1507,38,0.7600870728492737,Paragraphs Usage Recommendation
1508,4,0.3433946967124939,Image Images Time
1509,12,0.2018834352493286,Training Access Environment
1510,31,0.6125282645225525,Analytics Department Operations
1511,18,0.3516151010990143,Topics Prohibited North
1512,14,0.39262035489082336,Risk Health Factors
1513,38,0.9285356998443604,Paragraphs Usage Recommendation
1514,14,0.2784578502178192,Risk Health Factors
1515,5,0.6045992374420166,Detection Time Identify
1516,39,0.6046277284622192,Editor Test Synthetic
1517,14,0.5370511412620544,Risk Health Factors
1518,38,0.8078151345252991,Paragraphs Usage Recommendation
1519,38,0.8193310499191284,Paragraphs Usage Recommendation
1520,14,0.2985542118549347,Risk Health Factors
1521,20,0.25404688715934753,Enterprise Internal Language
1522,38,0.9285356998443604,Paragraphs Usage Recommendation
1523,8,0.23804612457752228,Provides External Capabilities
1524,34,0.7364488840103149,Learning Machine Outputs
1525,4,0.749995768070221,Image Images Time
1526,33,0.44942042231559753,Track Description Policy
1527,24,0.24181745946407318,Response Human Tool
1528,38,0.8929232954978943,Paragraphs Usage Recommendation
1529,23,0.581630527973175,Search User Document
1530,9,0.13905392587184906,Compliance Review Security
1531,37,0.3935476243495941,Translation Language Metric
1532,14,0.7264880537986755,Risk Health Factors
1533,0,0.2894798219203949,Analysis Learning Product
1534,14,0.9406607151031494,Risk Health Factors
1535,38,0.9285356998443604,Paragraphs Usage Recommendation
1536,14,0.44488438963890076,Risk Health Factors
1537,23,0.4366184175014496,Search User Document
1538,38,0.9285356998443604,Paragraphs Usage Recommendation
1539,21,0.3566119968891144,Office Oa Coordination
1540,34,0.25825896859169006,Learning Machine Outputs
1541,21,0.22863689064979553,Office Oa Coordination
1542,20,0.38750284910202026,Enterprise Internal Language
1543,23,0.347945898771286,Search User Document
1544,5,0.2775466740131378,Detection Time Identify
1545,23,0.3066834807395935,Search User Document
1546,0,0.18057313561439514,Analysis Learning Product
1547,14,0.23874090611934662,Risk Health Factors
1548,3,0.2046077698469162,Research Text Development
1549,14,0.8368526697158813,Risk Health Factors
1550,5,0.2976204752922058,Detection Time Identify
1551,20,0.6715351939201355,Enterprise Internal Language
1552,22,0.7869096398353577,Supervisory Evidence Means
1553,21,0.43604233860969543,Office Oa Coordination
1554,13,0.4418334364891052,Aircraft Stress Transcripts
1555,16,0.24447223544120789,Reports Narratives Surface
1556,0,0.3784945011138916,Analysis Learning Product
1557,14,0.23182281851768494,Risk Health Factors
1558,20,0.7028570771217346,Enterprise Internal Language
1559,9,0.2550707161426544,Compliance Review Security
1560,20,0.9020320773124695,Enterprise Internal Language
1561,24,0.1815015971660614,Response Human Tool
1562,14,0.37938806414604187,Risk Health Factors
1563,20,0.2893635034561157,Enterprise Internal Language
1564,20,0.7217875719070435,Enterprise Internal Language
1565,18,0.23592157661914825,Topics Prohibited North
1566,23,0.22134506702423096,Search User Document
1567,24,0.5236982703208923,Response Human Tool
1568,3,0.5399973392486572,Research Text Development
1569,34,0.2772233188152313,Learning Machine Outputs
1570,24,0.3717995285987854,Response Human Tool
1571,4,0.21137137711048126,Image Images Time
1572,21,0.43723738193511963,Office Oa Coordination
1573,4,0.24928440153598785,Image Images Time
1574,23,0.2516987919807434,Search User Document
1575,0,0.24127966165542603,Analysis Learning Product
1576,4,0.41772404313087463,Image Images Time
1577,31,0.17244119942188263,Analytics Department Operations
1578,14,0.368549108505249,Risk Health Factors
1579,10,0.19985470175743103,Financial Policy Copilot
1580,14,0.4195711612701416,Risk Health Factors
1581,38,0.8128795027732849,Paragraphs Usage Recommendation
1582,14,0.21560145914554596,Risk Health Factors
1583,14,0.23154208064079285,Risk Health Factors
1584,38,0.9285356998443604,Paragraphs Usage Recommendation
1585,38,0.9285356998443604,Paragraphs Usage Recommendation
1586,32,0.1533517688512802,Correct Time Activity
1587,38,0.933288037776947,Paragraphs Usage Recommendation
1588,14,0.3445282280445099,Risk Health Factors
1589,32,0.16250813007354736,Correct Time Activity
1590,16,0.3501051962375641,Reports Narratives Surface
1591,38,0.2646777033805847,Paragraphs Usage Recommendation
1592,4,0.9332676529884338,Image Images Time
1593,4,0.6282677054405212,Image Images Time
1594,38,0.9285356998443604,Paragraphs Usage Recommendation
1595,4,0.46200278401374817,Image Images Time
1596,14,0.4088183343410492,Risk Health Factors
1597,14,0.5072354674339294,Risk Health Factors
1598,4,0.8971341252326965,Image Images Time
1599,38,0.9285356998443604,Paragraphs Usage Recommendation
1600,4,0.6982822418212891,Image Images Time
1601,38,0.7645102143287659,Paragraphs Usage Recommendation
1602,3,0.1875743716955185,Research Text Development
1603,39,0.3528711199760437,Editor Test Synthetic
1604,23,0.3602774143218994,Search User Document
1605,38,0.9374362230300903,Paragraphs Usage Recommendation
1606,38,0.9285356998443604,Paragraphs Usage Recommendation
1607,38,0.9374423623085022,Paragraphs Usage Recommendation
1608,5,0.22864121198654175,Detection Time Identify
1609,38,0.8125441074371338,Paragraphs Usage Recommendation
1610,23,0.4568227529525757,Search User Document
1611,13,0.23413440585136414,Aircraft Stress Transcripts
1612,38,0.9285356998443604,Paragraphs Usage Recommendation
1613,18,0.2775614261627197,Topics Prohibited North
1614,38,0.8821728825569153,Paragraphs Usage Recommendation
1615,38,0.9285356998443604,Paragraphs Usage Recommendation
1616,14,0.5646073818206787,Risk Health Factors
1617,14,0.4422471523284912,Risk Health Factors
1618,38,0.9285356998443604,Paragraphs Usage Recommendation
1619,4,0.15165193378925323,Image Images Time
1620,38,0.7488166093826294,Paragraphs Usage Recommendation
1621,38,0.9285356998443604,Paragraphs Usage Recommendation
1622,2,0.572291374206543,Research Group Activities
1623,14,0.23913739621639252,Risk Health Factors
1624,2,0.5182751417160034,Research Group Activities
1625,3,0.33672988414764404,Research Text Development
1626,14,0.841354489326477,Risk Health Factors
1627,38,0.8663977384567261,Paragraphs Usage Recommendation
1628,13,0.3755480945110321,Aircraft Stress Transcripts
1629,38,0.86639803647995,Paragraphs Usage Recommendation
1630,14,0.8983075022697449,Risk Health Factors
1631,38,0.9332852363586426,Paragraphs Usage Recommendation
1632,38,0.9285356998443604,Paragraphs Usage Recommendation
1633,4,0.3017558455467224,Image Images Time
1634,38,0.9374471306800842,Paragraphs Usage Recommendation
1635,14,0.44547683000564575,Risk Health Factors
1636,38,0.8645597100257874,Paragraphs Usage Recommendation
1637,38,0.8002133369445801,Paragraphs Usage Recommendation
1638,4,0.32066628336906433,Image Images Time
1639,4,0.863433837890625,Image Images Time
1640,14,0.3945462107658386,Risk Health Factors
1641,14,0.44422850012779236,Risk Health Factors
1642,38,0.9285356998443604,Paragraphs Usage Recommendation
1643,4,0.7949700951576233,Image Images Time
1644,4,0.42407748103141785,Image Images Time
1645,31,0.28196394443511963,Analytics Department Operations
1646,4,0.886216938495636,Image Images Time
1647,4,0.799441933631897,Image Images Time
1648,38,0.9374467730522156,Paragraphs Usage Recommendation
1649,4,0.5835089087486267,Image Images Time
1650,24,0.35190093517303467,Response Human Tool
1651,3,0.28636670112609863,Research Text Development
1652,38,0.7037897706031799,Paragraphs Usage Recommendation
1653,34,0.2992418706417084,Learning Machine Outputs
1654,23,0.406025230884552,Search User Document
1655,38,0.8330948948860168,Paragraphs Usage Recommendation
1656,5,0.14201726019382477,Detection Time Identify
1657,26,0.35886919498443604,Events Similar Communications
1658,38,0.9332875609397888,Paragraphs Usage Recommendation
1659,4,0.14273858070373535,Image Images Time
1660,38,0.9285356998443604,Paragraphs Usage Recommendation
1661,20,0.3540368974208832,Enterprise Internal Language
1662,38,0.9332852363586426,Paragraphs Usage Recommendation
1663,34,0.18496721982955933,Learning Machine Outputs
1664,38,0.9374256730079651,Paragraphs Usage Recommendation
1665,27,0.4495169222354889,FOIA Request Act
1666,27,0.32566794753074646,FOIA Request Act
1667,24,0.24738749861717224,Response Human Tool
1668,21,0.2615632116794586,Office Oa Coordination
1669,38,0.9285356998443604,Paragraphs Usage Recommendation
1670,27,0.31096065044403076,FOIA Request Act
1671,14,0.19263789057731628,Risk Health Factors
1672,14,0.4339365065097809,Risk Health Factors
1673,38,0.8663977980613708,Paragraphs Usage Recommendation
1674,31,0.3512231409549713,Analytics Department Operations
1675,34,0.15508390963077545,Learning Machine Outputs
1676,5,0.7111758589744568,Detection Time Identify
1677,38,0.8078605532646179,Paragraphs Usage Recommendation
1678,4,0.2658979594707489,Image Images Time
1679,14,0.3969951868057251,Risk Health Factors
1680,38,0.9285356998443604,Paragraphs Usage Recommendation
1681,14,0.2805464267730713,Risk Health Factors
1682,14,0.4487020969390869,Risk Health Factors
1683,38,0.8123407363891602,Paragraphs Usage Recommendation
1684,38,0.6269675493240356,Paragraphs Usage Recommendation
1685,38,0.4785168766975403,Paragraphs Usage Recommendation
1686,38,0.8461798429489136,Paragraphs Usage Recommendation
1687,4,0.11430706828832626,Image Images Time
1688,38,0.8400850296020508,Paragraphs Usage Recommendation
1689,14,0.5769837498664856,Risk Health Factors
1690,38,0.9285356998443604,Paragraphs Usage Recommendation
1691,22,0.27848753333091736,Supervisory Evidence Means
1692,38,0.799602746963501,Paragraphs Usage Recommendation
1693,11,0.5997191667556763,Process Certification Network
1694,22,0.7444790005683899,Supervisory Evidence Means
1695,11,0.5793355703353882,Process Certification Network
1696,22,0.9129810333251953,Supervisory Evidence Means
1697,10,0.25037142634391785,Financial Policy Copilot
1698,38,0.7032884359359741,Paragraphs Usage Recommendation
1699,20,0.4175255298614502,Enterprise Internal Language
1700,20,0.4403362274169922,Enterprise Internal Language
1701,38,0.7109893560409546,Paragraphs Usage Recommendation
1702,22,0.9359304904937744,Supervisory Evidence Means
1703,38,0.8127889037132263,Paragraphs Usage Recommendation
1704,11,0.449773907661438,Process Certification Network
1705,38,0.9285356998443604,Paragraphs Usage Recommendation
1706,14,0.28586632013320923,Risk Health Factors
1707,17,0.4036916494369507,FAA Development Operational
1708,38,0.9285356998443604,Paragraphs Usage Recommendation
1709,3,0.3369903564453125,Research Text Development
1710,38,0.8149484395980835,Paragraphs Usage Recommendation
1711,38,0.5942646861076355,Paragraphs Usage Recommendation
1712,6,0.32637715339660645,Text Based Notices
1713,0,0.49467504024505615,Analysis Learning Product
1714,38,0.5885483622550964,Paragraphs Usage Recommendation
1715,19,0.9539135098457336,Taxonomy Human Multiple
1716,13,0.30724066495895386,Aircraft Stress Transcripts
1717,23,0.5937719345092773,Search User Document
1718,6,0.17910881340503693,Text Based Notices
1719,26,0.17867431044578552,Events Similar Communications
1720,5,0.32182297110557556,Detection Time Identify
1721,16,0.3299868702888489,Reports Narratives Surface
1722,23,0.20704476535320282,Search User Document
1723,34,0.5001473426818848,Learning Machine Outputs
1724,1,0.42077356576919556,Safety Air National
1725,22,0.25316837430000305,Supervisory Evidence Means
1726,34,0.48401832580566406,Learning Machine Outputs
1727,34,0.8220143914222717,Learning Machine Outputs
1728,36,0.6836970448493958,Technology Based Non
1729,36,0.5845322608947754,Technology Based Non
1730,36,0.5558181405067444,Technology Based Non
1731,36,0.9074865579605103,Technology Based Non
1732,34,0.26689422130584717,Learning Machine Outputs
1733,36,0.37988927960395813,Technology Based Non
1734,5,0.2893359065055847,Detection Time Identify
1735,39,0.5308888554573059,Editor Test Synthetic
1736,30,0.3045644760131836,Procurement Equipment Tool
1737,34,0.5057645440101624,Learning Machine Outputs
1738,0,0.42140448093414307,Analysis Learning Product
1739,37,0.5326583981513977,Translation Language Metric
1740,0,0.2932475507259369,Analysis Learning Product
1741,5,0.33004602789878845,Detection Time Identify
1742,0,0.5366924405097961,Analysis Learning Product
1743,0,0.37886443734169006,Analysis Learning Product
1744,34,0.2861427068710327,Learning Machine Outputs
1745,0,0.46734026074409485,Analysis Learning Product
1746,0,0.6299885511398315,Analysis Learning Product
1747,16,0.18576353788375854,Reports Narratives Surface
1748,34,0.8732821345329285,Learning Machine Outputs
1749,5,0.3454451858997345,Detection Time Identify
1750,0,0.536653995513916,Analysis Learning Product
1751,0,0.4554622769355774,Analysis Learning Product
1752,37,0.45944640040397644,Translation Language Metric
1753,34,0.4410512149333954,Learning Machine Outputs
1754,31,0.26015836000442505,Analytics Department Operations
1755,23,0.6242556571960449,Search User Document
1756,11,0.41854676604270935,Process Certification Network
1757,4,0.42759987711906433,Image Images Time
1758,7,0.477260947227478,Insights Enhance Decision
1759,31,0.26030826568603516,Analytics Department Operations
1760,20,0.18527445197105408,Enterprise Internal Language
1761,31,0.8624929785728455,Analytics Department Operations
1762,4,0.2948278486728668,Image Images Time
1763,4,0.23886851966381073,Image Images Time
1764,5,0.24621964991092682,Detection Time Identify
1765,5,0.33827391266822815,Detection Time Identify
1766,31,0.44933509826660156,Analytics Department Operations
1767,5,0.38804948329925537,Detection Time Identify
1768,3,0.4024043083190918,Research Text Development
1769,20,0.42713966965675354,Enterprise Internal Language
1770,5,0.44641903042793274,Detection Time Identify
1771,22,0.7071934342384338,Supervisory Evidence Means
1772,24,0.820846438407898,Response Human Tool
1773,34,0.48917463421821594,Learning Machine Outputs
1774,5,0.49724122881889343,Detection Time Identify
1775,5,0.2032153457403183,Detection Time Identify
1776,5,0.3282983899116516,Detection Time Identify
1777,5,0.2954826056957245,Detection Time Identify
1778,5,0.27098777890205383,Detection Time Identify
1779,24,0.21705268323421478,Response Human Tool
1780,34,0.4370349943637848,Learning Machine Outputs
1781,2,0.7548930048942566,Research Group Activities
1782,26,0.20889905095100403,Events Similar Communications
1783,24,0.4232673943042755,Response Human Tool
1784,2,0.3683159053325653,Research Group Activities
1785,5,0.4301995635032654,Detection Time Identify
1786,34,0.5918875336647034,Learning Machine Outputs
1787,3,0.2540343701839447,Research Text Development
1788,5,0.26783332228660583,Detection Time Identify
1789,27,0.24747830629348755,FOIA Request Act
1790,34,0.3235394358634949,Learning Machine Outputs
1791,31,0.5269425511360168,Analytics Department Operations
1792,31,0.5231436491012573,Analytics Department Operations
1793,31,0.2176089882850647,Analytics Department Operations
1794,5,0.253741979598999,Detection Time Identify
1795,16,0.2175053358078003,Reports Narratives Surface
1796,0,0.991051197052002,Analysis Learning Product
1797,0,0.9908900856971741,Analysis Learning Product
1798,0,0.9908900856971741,Analysis Learning Product
1799,0,0.9908900856971741,Analysis Learning Product
1800,0,0.9685748219490051,Analysis Learning Product
1801,5,0.47259601950645447,Detection Time Identify
1802,23,0.4240342080593109,Search User Document
1803,5,0.1903424859046936,Detection Time Identify
1804,26,0.28279227018356323,Events Similar Communications
1805,20,0.315860778093338,Enterprise Internal Language
1806,6,0.21849757432937622,Text Based Notices
1807,5,0.17148736119270325,Detection Time Identify
1808,11,0.3814149498939514,Process Certification Network
1809,11,0.4181313216686249,Process Certification Network
1810,39,0.40783751010894775,Editor Test Synthetic
1811,24,0.20219241082668304,Response Human Tool
